customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,InternetCharges,MonthlyCharges,TotalCharges,Churn,NumberServices,AverageMonthly,TenureSegment,ChargePerService
customer_1846,Female,0,No,No,12,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No internet service,No,One year,102.13,153.49,1841.88,Yes,2,153.49,client_adepte,51.163333333333334
customer_1847,Male,1,No,No,48,No,No phone service,DSL,No internet service,No,No,No internet service,No internet service,Yes,Two year,42.92,77.92,3740.16,Yes,1,77.92,client_confirme,38.96
customer_1848,Female,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,35.02,2066.18,No,0,35.019999999999996,client_confirme,35.02
customer_1849,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,42.21,42.21,No,0,42.21,client_novice,42.21
customer_1850,Female,0,No,Yes,59,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No,No,One year,31.43,70.64,4167.76,No,0,70.64,client_confirme,70.64
customer_1851,Male,1,Yes,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,80.0,No,0,20.0,client_novice,20.0
customer_1852,Male,0,No,No,43,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,860.0,No,0,20.0,client_confirme,20.0
customer_1853,Male,0,No,Yes,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,520.0,No,0,20.0,client_confirme,20.0
customer_1854,Female,0,No,No,31,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,620.0,Yes,0,20.0,client_confirme,20.0
customer_1855,Female,0,Yes,No,20,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,400.0,No,0,20.0,client_adepte,20.0
customer_1856,Male,1,Yes,Yes,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,140.0,No,0,20.0,client_adepte,20.0
customer_1857,Male,1,No,No,71,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,1420.0,No,0,20.0,client_confirme,20.0
customer_1858,Male,1,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,34.4,1685.6,No,0,34.4,client_confirme,34.4
customer_1859,Female,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,31.13,2054.58,No,0,31.13,client_confirme,31.13
customer_1860,Female,1,No,No,43,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,46.2,1986.6,No,0,46.199999999999996,client_confirme,46.2
customer_1861,Female,1,Yes,No,57,No,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Two year,103.26,143.26,8165.82,No,2,143.26,client_confirme,47.75333333333333
customer_1862,Female,0,No,Yes,2,No,No phone service,DSL,No,No,No internet service,Yes,No internet service,No internet service,Two year,32.1,62.1,124.2,No,1,62.1,client_novice,31.05
customer_1863,Female,0,No,Yes,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,1380.0,No,0,20.0,client_confirme,20.0
customer_1864,Male,0,Yes,No,1,No,Yes,DSL,Yes,No internet service,No,No internet service,Yes,Yes,Two year,24.58,84.58,84.58,No,3,84.58,client_novice,21.145
customer_1865,Male,1,Yes,Yes,43,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,40.46,1739.78,No,0,40.46,client_confirme,40.46
customer_1866,Male,0,Yes,No,1,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,106.89,181.51,181.51,Yes,3,181.51,client_novice,45.3775
customer_1867,Male,1,Yes,Yes,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,680.0,No,0,20.0,client_confirme,20.0
customer_1868,Female,1,No,Yes,29,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No internet service,Two year,109.13,164.79,4778.91,No,1,164.79,client_confirme,82.395
customer_1869,Male,1,No,No,7,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,68.01,149.82,1048.74,Yes,4,149.82,client_adepte,29.964
customer_1870,Female,1,Yes,No,21,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,28.91,73.13,1535.73,No,0,73.13,client_adepte,73.13
customer_1871,Male,1,No,Yes,43,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,68.19,136.91,5887.13,No,2,136.91,client_confirme,45.63666666666666
customer_1872,Female,0,Yes,No,57,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,63.0,98.0,5586.0,No,1,98.0,client_confirme,49.0
customer_1873,Female,1,Yes,Yes,35,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No,One year,81.07,122.56,4289.6,No,0,122.56000000000002,client_confirme,122.56
customer_1874,Male,1,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Two year,120.67,193.91,13185.88,No,3,193.91,client_confirme,48.4775
customer_1875,Female,1,No,No,30,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,32.95,988.5,No,0,32.95,client_confirme,32.95
customer_1876,Male,1,Yes,Yes,46,Yes,No phone service,DSL,No,No internet service,No,No internet service,No internet service,No,Month-to-month,45.7,80.23,3690.58,No,0,80.23,client_confirme,80.23
customer_1877,Female,1,Yes,No,54,No,No phone service,DSL,No internet service,No,No,Yes,No,Yes,One year,32.0,77.0,4158.0,No,2,77.0,client_confirme,25.666666666666668
customer_1878,Female,1,Yes,Yes,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,1220.0,No,0,20.0,client_confirme,20.0
customer_1879,Female,0,No,No,29,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,23.08,99.96,2898.84,No,4,99.96000000000001,client_confirme,19.991999999999997
customer_1880,Male,1,Yes,Yes,54,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,1080.0,No,0,20.0,client_confirme,20.0
customer_1881,Male,1,Yes,No,15,No,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,36.2,76.2,1143.0,No,2,76.2,client_adepte,25.400000000000002
customer_1882,Male,0,Yes,Yes,11,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,90.76,115.76,1273.36,Yes,1,115.75999999999999,client_adepte,57.88
customer_1883,Male,1,No,No,16,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,320.0,No,0,20.0,client_adepte,20.0
customer_1884,Female,1,No,Yes,15,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,70.75,143.42,2151.3,No,3,143.42000000000002,client_adepte,35.855
customer_1885,Male,1,Yes,Yes,11,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,109.38,151.26,1663.86,No,1,151.26,client_adepte,75.63
customer_1886,Male,1,Yes,No,7,No,No,DSL,No,No,Yes,No internet service,Yes,Yes,One year,29.81,89.81,628.67,Yes,3,89.80999999999999,client_adepte,22.4525
customer_1887,Female,1,No,No,2,No,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,No,One year,120.13,170.13,340.26,Yes,3,170.13,client_novice,42.5325
customer_1888,Female,1,No,No,15,Yes,No phone service,DSL,No,No internet service,No,No,No,Yes,Month-to-month,31.95,77.48,1162.2,No,1,77.48,client_adepte,38.74
customer_1889,Female,0,Yes,No,29,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,580.0,No,0,20.0,client_confirme,20.0
customer_1890,Female,1,No,No,22,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,38.75,83.75,1842.5,No,2,83.75,client_adepte,27.916666666666668
customer_1891,Male,1,No,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,80.0,No,0,20.0,client_novice,20.0
customer_1892,Female,1,Yes,Yes,64,No,Yes,DSL,No,No internet service,No internet service,No,No internet service,No internet service,One year,38.66,58.66,3754.24,No,0,58.66,client_confirme,58.66
customer_1893,Male,0,No,Yes,29,No,No,DSL,No,No,No internet service,No,No,Yes,Month-to-month,40.55,75.55,2190.95,No,1,75.55,client_confirme,37.775
customer_1894,Female,0,Yes,Yes,20,No,Yes,DSL,No,Yes,No internet service,Yes,No,Yes,One year,57.53,107.53,2150.6,No,3,107.53,client_adepte,26.8825
customer_1895,Female,1,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,40.98,2827.62,Yes,0,40.98,client_confirme,40.98
customer_1896,Female,1,No,No,21,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,One year,71.42,142.86,3000.06,No,2,142.85999999999999,client_adepte,47.620000000000005
customer_1897,Male,0,No,No,71,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,30.24,2147.04,Yes,0,30.24,client_confirme,30.24
customer_1898,Male,0,Yes,Yes,31,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,620.0,No,0,20.0,client_confirme,20.0
customer_1899,Male,1,Yes,Yes,32,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,39.22,89.22,2855.04,No,3,89.22,client_confirme,22.305
customer_1900,Female,1,Yes,Yes,15,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,70.85,151.41,2271.15,Yes,4,151.41,client_adepte,30.282
customer_1901,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,119.13,196.14,7257.18,Yes,3,196.14000000000001,client_confirme,49.035
customer_1902,Male,1,No,Yes,13,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,40.68,126.61,1645.93,Yes,4,126.61,client_adepte,25.322
customer_1903,Female,1,No,No,35,No,Yes,DSL,No,Yes,No internet service,No,No,No,One year,44.38,69.38,2428.3,No,1,69.38000000000001,client_confirme,34.69
customer_1904,Male,1,No,No,22,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,One year,37.49,100.22,2204.84,No,2,100.22000000000001,client_adepte,33.406666666666666
customer_1905,Male,1,No,Yes,65,No,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,One year,138.55,178.55,11605.75,No,2,178.55,client_confirme,59.51666666666667
customer_1906,Female,0,No,No,1,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,93.32,133.32,133.32,Yes,2,133.32,client_novice,44.44
customer_1907,Female,0,Yes,No,72,No,Yes,Fiber optic,No,No,No,No,No internet service,No,One year,113.35,133.35,9601.2,No,0,133.35000000000002,client_confirme,133.35
customer_1908,Female,0,No,Yes,64,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No,One year,24.13,70.77,4529.28,No,1,70.77,client_confirme,35.385
customer_1909,Female,0,Yes,No,66,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,1320.0,No,0,20.0,client_confirme,20.0
customer_1910,Female,1,Yes,Yes,51,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,107.22,137.22,6998.22,No,1,137.22,client_confirme,68.61
customer_1911,Male,1,Yes,No,61,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,32.03,1953.83,No,0,32.03,client_confirme,32.03
customer_1912,Male,1,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,115.29,199.15,4381.3,Yes,3,199.15,client_adepte,49.7875
customer_1913,Female,1,Yes,Yes,25,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,91.86,151.86,3796.5,No,4,151.86,client_confirme,30.372000000000003
customer_1914,Female,1,No,Yes,67,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No,One year,127.4,172.4,11550.8,No,2,172.39999999999998,client_confirme,57.46666666666667
customer_1915,Female,0,Yes,Yes,54,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,1080.0,No,0,20.0,client_confirme,20.0
customer_1916,Female,0,Yes,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,100.0,No,0,20.0,client_novice,20.0
customer_1917,Male,0,No,No,34,No,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Two year,92.94,137.94,4689.96,No,2,137.94,client_confirme,45.98
customer_1918,Female,0,Yes,Yes,21,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No,Month-to-month,51.04,127.39,2675.19,No,3,127.39,client_adepte,31.8475
customer_1919,Male,0,Yes,Yes,42,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No internet service,Two year,124.01,169.48,7118.16,No,1,169.48,client_confirme,84.74
customer_1920,Female,0,No,Yes,14,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Month-to-month,132.7,199.77,2796.78,Yes,3,199.77,client_adepte,49.9425
customer_1921,Female,0,Yes,Yes,59,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,No,One year,57.03,92.03,5429.77,No,2,92.03,client_confirme,30.676666666666666
customer_1922,Male,0,Yes,Yes,11,No,Yes,DSL,Yes,No,No internet service,No internet service,No,No,Month-to-month,42.14,72.14,793.54,No,1,72.14,client_adepte,36.07
customer_1923,Male,1,Yes,Yes,48,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,960.0,No,0,20.0,client_confirme,20.0
customer_1924,Male,1,Yes,Yes,41,No,Yes,DSL,No,No,Yes,No internet service,Yes,No,Month-to-month,24.64,69.64,2855.24,No,2,69.64,client_confirme,23.213333333333335
customer_1925,Male,1,Yes,Yes,37,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,740.0,No,0,20.0,client_confirme,20.0
customer_1926,Male,1,Yes,Yes,44,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,No internet service,Two year,66.01,110.27,4851.88,No,1,110.27,client_confirme,55.135
customer_1927,Female,1,No,No,34,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,680.0,No,0,20.0,client_confirme,20.0
